Footfall,Store ID,Store,Week,Month,Year
163,S087,Beaconsfield,44,10,2023
300,S087,Beaconsfield,44,10,2023
345,S087,Beaconsfield,44,10,2023
346,S087,Beaconsfield,44,10,2023
683,S088,Hungerford,44,10,2023
661,S088,Hungerford,44,10,2023
584,S088,Hungerford,44,10,2023
408,S088,Hungerford,44,10,2023
678,S088,Hungerford,44,10,2023
984,S088,Hungerford,44,10,2023
856,S088,Hungerford,44,10,2023
283,S089,Keston,44,10,2023
338,S089,Keston,44,10,2023
334,S089,Keston,44,10,2023
315,S089,Keston,44,10,2023
444,S089,Keston,44,10,2023
544,S089,Keston,44,10,2023
582,S089,Keston,44,10,2023
451,S091,Lelant,44,10,2023
521,S091,Lelant,44,10,2023
399,S091,Lelant,44,10,2023
352,S091,Lelant,44,10,2023
439,S091,Lelant,44,10,2023
643,S091,Lelant,44,10,2023
545,S091,Lelant,44,10,2023
1207,S092,Stockton,44,10,2023
1149,S092,Stockton,44,10,2023
1069,S092,Stockton,44,10,2023
916,S092,Stockton,44,10,2023
1137,S092,Stockton,44,10,2023
1414,S092,Stockton,44,10,2023
1197,S092,Stockton,44,10,2023
910,S093,Telford,44,10,2023
919,S093,Telford,44,10,2023
810,S093,Telford,44,10,2023
756,S093,Telford,44,10,2023
884,S093,Telford,44,10,2023
1101,S093,Telford,44,10,2023
893,S093,Telford,44,10,2023
693,S094,Altrincham,44,10,2023
569,S094,Altrincham,44,10,2023
523,S094,Altrincham,44,10,2023
535,S094,Altrincham,44,10,2023
526,S094,Altrincham,44,10,2023
605,S094,Altrincham,44,10,2023
559,S094,Altrincham,44,10,2023
1010,S053,Boston,44,10,2023
1004,S053,Boston,44,10,2023
979,S053,Boston,44,10,2023
893,S053,Boston,44,10,2023
989,S053,Boston,44,10,2023
1227,S053,Boston,44,10,2023
988,S053,Boston,44,10,2023
1659,S059,Woodcote Green,44,10,2023
1582,S059,Woodcote Green,44,10,2023
1284,S059,Woodcote Green,44,10,2023
1165,S059,Woodcote Green,44,10,2023
1525,S059,Woodcote Green,44,10,2023
2128,S059,Woodcote Green,44,10,2023
2080,S059,Woodcote Green,44,10,2023
337,S096,Stockbridge,44,10,2023
422,S096,Stockbridge,44,10,2023
149,S096,Stockbridge,44,10,2023
180,S096,Stockbridge,44,10,2023
340,S096,Stockbridge,44,10,2023
731,S096,Stockbridge,44,10,2023
659,S096,Stockbridge,44,10,2023
237,S097,Clifton,44,10,2023
232,S097,Clifton,44,10,2023
177,S097,Clifton,44,10,2023
165,S097,Clifton,44,10,2023
236,S097,Clifton,44,10,2023
460,S097,Clifton,44,10,2023
419,S097,Clifton,44,10,2023
1443,S098,Tewkesbury,44,10,2023
1441,S098,Tewkesbury,44,10,2023
1499,S098,Tewkesbury,44,10,2023
1506,S098,Tewkesbury,44,10,2023
1655,S098,Tewkesbury,44,10,2023
2414,S098,Tewkesbury,44,10,2023
2017,S098,Tewkesbury,44,10,2023
183,S099,Chiswick,44,10,2023
252,S099,Chiswick,44,10,2023
211,S099,Chiswick,44,10,2023
194,S099,Chiswick,44,10,2023
250,S099,Chiswick,44,10,2023
589,S099,Chiswick,44,10,2023
655,S099,Chiswick,44,10,2023
158,S102,Westbourne Grove,44,10,2023
153,S102,Westbourne Grove,44,10,2023
138,S102,Westbourne Grove,44,10,2023
121,S102,Westbourne Grove,44,10,2023
162,S102,Westbourne Grove,44,10,2023
368,S102,Westbourne Grove,44,10,2023
315,S102,Westbourne Grove,44,10,2023
3242,S103,Antrim,44,10,2023
2859,S103,Antrim,44,10,2023
2705,S103,Antrim,44,10,2023
3362,S103,Antrim,44,10,2023
3445,S103,Antrim,44,10,2023
3761,S103,Antrim,44,10,2023
2945,S103,Antrim,44,10,2023
347,S104,Richmond,44,10,2023
325,S104,Richmond,44,10,2023
330,S104,Richmond,44,10,2023
267,S104,Richmond,44,10,2023
387,S104,Richmond,44,10,2023
846,S104,Richmond,44,10,2023
991,S104,Richmond,44,10,2023
383,S105,Cheltenham,44,10,2023
354,S105,Cheltenham,44,10,2023
342,S105,Cheltenham,44,10,2023
242,S105,Cheltenham,44,10,2023
468,S105,Cheltenham,44,10,2023
753,S105,Cheltenham,44,10,2023
570,S105,Cheltenham,44,10,2023
1113,S010,Perth,44,10,2022
986,S010,Perth,44,10,2022
887,S010,Perth,44,10,2022
947,S010,Perth,44,10,2022
1202,S010,Perth,44,10,2022
1564,S010,Perth,44,10,2022
1669,S010,Perth,44,10,2022
2180,S011,Edinburgh,44,10,2022
1989,S011,Edinburgh,44,10,2022
1960,S011,Edinburgh,44,10,2022
2024,S011,Edinburgh,44,10,2022
2288,S011,Edinburgh,44,10,2022
3107,S011,Edinburgh,44,10,2022
3245,S011,Edinburgh,44,10,2022
1220,S012,Dundee,44,10,2022
1049,S012,Dundee,44,10,2022
865,S012,Dundee,44,10,2022
1077,S012,Dundee,44,10,2022
1270,S012,Dundee,44,10,2022
1897,S012,Dundee,44,10,2022
1897,S012,Dundee,44,10,2022
1000,S013,Birtley,44,10,2022
944,S013,Birtley,44,10,2022
725,S013,Birtley,44,10,2022
921,S013,Birtley,44,10,2022
815,S013,Birtley,44,10,2022
1203,S013,Birtley,44,10,2022
1094,S013,Birtley,44,10,2022
1360,S014,Ponteland,44,10,2022
1149,S014,Ponteland,44,10,2022
1113,S014,Ponteland,44,10,2022
1195,S014,Ponteland,44,10,2022
1568,S014,Ponteland,44,10,2022
2073,S014,Ponteland,44,10,2022
1795,S014,Ponteland,44,10,2022
1058,S019,Shrewsbury,44,10,2022
847,S019,Shrewsbury,44,10,2022
742,S019,Shrewsbury,44,10,2022
869,S019,Shrewsbury,44,10,2022
986,S019,Shrewsbury,44,10,2022
1467,S019,Shrewsbury,44,10,2022
1195,S019,Shrewsbury,44,10,2022
1201,S020,Gailey,44,10,2022
649,S020,Gailey,44,10,2022
657,S020,Gailey,44,10,2022
615,S020,Gailey,44,10,2022
728,S020,Gailey,44,10,2022
1335,S020,Gailey,44,10,2022
1057,S020,Gailey,44,10,2022
1214,S022,Milngavie,44,10,2022
1103,S022,Milngavie,44,10,2022
808,S022,Milngavie,44,10,2022
1018,S022,Milngavie,44,10,2022
1163,S022,Milngavie,44,10,2022
1468,S022,Milngavie,44,10,2022
1489,S022,Milngavie,44,10,2022
1195,S026,Preston,44,10,2022
1018,S026,Preston,44,10,2022
896,S026,Preston,44,10,2022
990,S026,Preston,44,10,2022
1125,S026,Preston,44,10,2022
1656,S026,Preston,44,10,2022
1686,S026,Preston,44,10,2022
1649.425287,S027,Atherstone,44,10,2022
1254.237288,S027,Atherstone,44,10,2022
1291.291291,S027,Atherstone,44,10,2022
1354.666667,S027,Atherstone,44,10,2022
1560.6469,S027,Atherstone,44,10,2022
2597.733711,S027,Atherstone,44,10,2022
2043.227666,S027,Atherstone,44,10,2022
1766,S028,Ayr,44,10,2022
1445,S028,Ayr,44,10,2022
1284,S028,Ayr,44,10,2022
1624,S028,Ayr,44,10,2022
1692,S028,Ayr,44,10,2022
2252,S028,Ayr,44,10,2022
2342,S028,Ayr,44,10,2022
1298,S029,Stirling,44,10,2022
1061,S029,Stirling,44,10,2022
971,S029,Stirling,44,10,2022
1284,S029,Stirling,44,10,2022
1507,S029,Stirling,44,10,2022
1998,S029,Stirling,44,10,2022
2160,S029,Stirling,44,10,2022
1208,S030,Cirencester,44,10,2022
1089,S030,Cirencester,44,10,2022
1003,S030,Cirencester,44,10,2022
972,S030,Cirencester,44,10,2022
1169,S030,Cirencester,44,10,2022
1874,S030,Cirencester,44,10,2022
1517,S030,Cirencester,44,10,2022
1993,S031,Chesterfield,44,10,2022
1884,S031,Chesterfield,44,10,2022
1854,S031,Chesterfield,44,10,2022
2045,S031,Chesterfield,44,10,2022
2332,S031,Chesterfield,44,10,2022
3467,S031,Chesterfield,44,10,2022
3468,S031,Chesterfield,44,10,2022
1320,S032,Milton Keynes,44,10,2022
1081,S032,Milton Keynes,44,10,2022
1079,S032,Milton Keynes,44,10,2022
1102,S032,Milton Keynes,44,10,2022
1294,S032,Milton Keynes,44,10,2022
1970,S032,Milton Keynes,44,10,2022
1802,S032,Milton Keynes,44,10,2022
658,S033,Reading,44,10,2022
550,S033,Reading,44,10,2022
535,S033,Reading,44,10,2022
498,S033,Reading,44,10,2022
671,S033,Reading,44,10,2022
831,S033,Reading,44,10,2022
879,S033,Reading,44,10,2022
1695,S034,Dunfermline,44,10,2022
1407,S034,Dunfermline,44,10,2022
1376,S034,Dunfermline,44,10,2022
1638,S034,Dunfermline,44,10,2022
1855,S034,Dunfermline,44,10,2022
2595,S034,Dunfermline,44,10,2022
2921,S034,Dunfermline,44,10,2022
1189,S035,Lisburn,44,10,2022
1253,S035,Lisburn,44,10,2022
1096,S035,Lisburn,44,10,2022
1225,S035,Lisburn,44,10,2022
1340,S035,Lisburn,44,10,2022
1748,S035,Lisburn,44,10,2022
1033,S035,Lisburn,44,10,2022
1581,S036,Southport,44,10,2022
1305,S036,Southport,44,10,2022
1130,S036,Southport,44,10,2022
1396,S036,Southport,44,10,2022
1444,S036,Southport,44,10,2022
1914,S036,Southport,44,10,2022
1843,S036,Southport,44,10,2022
382,S038,Sandyholm,44,10,2022
385,S038,Sandyholm,44,10,2022
973,S038,Sandyholm,44,10,2022
572,S038,Sandyholm,44,10,2022
708.8948787,S038,Sandyholm,44,10,2022
1257,S038,Sandyholm,44,10,2022
823,S038,Sandyholm,44,10,2022
892,S039,Shepton,44,10,2022
806,S039,Shepton,44,10,2022
683,S039,Shepton,44,10,2022
772,S039,Shepton,44,10,2022
873,S039,Shepton,44,10,2022
1311,S039,Shepton,44,10,2022
951,S039,Shepton,44,10,2022
1452,S040,Aberdeen,44,10,2022
1397,S040,Aberdeen,44,10,2022
1257,S040,Aberdeen,44,10,2022
1416,S040,Aberdeen,44,10,2022
1587,S040,Aberdeen,44,10,2022
2232,S040,Aberdeen,44,10,2022
2232,S040,Aberdeen,44,10,2022
1343,S041,Braehead,44,10,2022
1189,S041,Braehead,44,10,2022
989,S041,Braehead,44,10,2022
1286,S041,Braehead,44,10,2022
1348,S041,Braehead,44,10,2022
2258,S041,Braehead,44,10,2022
2138,S041,Braehead,44,10,2022
1225,S042,Livingston,44,10,2022
1175,S042,Livingston,44,10,2022
1003,S042,Livingston,44,10,2022
1103,S042,Livingston,44,10,2022
1345,S042,Livingston,44,10,2022
2025,S042,Livingston,44,10,2022
2299,S042,Livingston,44,10,2022
1111,S043,Carlisle,44,10,2022
1137,S043,Carlisle,44,10,2022
988,S043,Carlisle,44,10,2022
1129,S043,Carlisle,44,10,2022
1183,S043,Carlisle,44,10,2022
1724,S043,Carlisle,44,10,2022
1711,S043,Carlisle,44,10,2022
1241.37931,S044,Ashford,44,10,2022
1132,S044,Ashford,44,10,2022
1051,S044,Ashford,44,10,2022
1131,S044,Ashford,44,10,2022
1365,S044,Ashford,44,10,2022
2244,S044,Ashford,44,10,2022
1817,S044,Ashford,44,10,2022
1271,S045,Peterborough,44,10,2022
1180,S045,Peterborough,44,10,2022
1032,S045,Peterborough,44,10,2022
1233,S045,Peterborough,44,10,2022
1298,S045,Peterborough,44,10,2022
2120,S045,Peterborough,44,10,2022
1796,S045,Peterborough,44,10,2022
1010,S046,Liverpool,44,10,2022
876,S046,Liverpool,44,10,2022
845,S046,Liverpool,44,10,2022
836,S046,Liverpool,44,10,2022
1008,S046,Liverpool,44,10,2022
1712,S046,Liverpool,44,10,2022
1225,S046,Liverpool,44,10,2022
1735,S047,Gillingham,44,10,2022
1530,S047,Gillingham,44,10,2022
1316,S047,Gillingham,44,10,2022
1490,S047,Gillingham,44,10,2022
1773,S047,Gillingham,44,10,2022
2419,S047,Gillingham,44,10,2022
1856,S047,Gillingham,44,10,2022
1172,S049,Inverness,44,10,2022
1069,S049,Inverness,44,10,2022
1106,S049,Inverness,44,10,2022
1144,S049,Inverness,44,10,2022
1180,S049,Inverness,44,10,2022
1502,S049,Inverness,44,10,2022
1323,S049,Inverness,44,10,2022
1980,S050,King's Lynn,44,10,2022
1918,S050,King's Lynn,44,10,2022
1734,S050,King's Lynn,44,10,2022
1743,S050,King's Lynn,44,10,2022
1721,S050,King's Lynn,44,10,2022
2702,S050,King's Lynn,44,10,2022
1960,S050,King's Lynn,44,10,2022
3353,S054,Morpeth,44,10,2022
3387,S054,Morpeth,44,10,2022
2812,S054,Morpeth,44,10,2022
3011,S054,Morpeth,44,10,2022
3801,S054,Morpeth,44,10,2022
5736,S054,Morpeth,44,10,2022
5155,S054,Morpeth,44,10,2022
1069,S055,Woodbridge,44,10,2022
1063,S055,Woodbridge,44,10,2022
1014,S055,Woodbridge,44,10,2022
1047,S055,Woodbridge,44,10,2022
1094,S055,Woodbridge,44,10,2022
1461,S055,Woodbridge,44,10,2022
1149,S055,Woodbridge,44,10,2022
1331,S056,Gloucester,44,10,2022
1112,S056,Gloucester,44,10,2022
1104,S056,Gloucester,44,10,2022
1128,S056,Gloucester,44,10,2022
1244,S056,Gloucester,44,10,2022
1677,S056,Gloucester,44,10,2022
2025,S056,Gloucester,44,10,2022
984,S057,Huntingdon,44,10,2022
816,S057,Huntingdon,44,10,2022
805,S057,Huntingdon,44,10,2022
846,S057,Huntingdon,44,10,2022
795,S057,Huntingdon,44,10,2022
1811,S057,Huntingdon,44,10,2022
1701,S057,Huntingdon,44,10,2022
1719,S058,Stapleton,44,10,2022
1618,S058,Stapleton,44,10,2022
1550,S058,Stapleton,44,10,2022
1669,S058,Stapleton,44,10,2022
1812,S058,Stapleton,44,10,2022
2918,S058,Stapleton,44,10,2022
2644,S058,Stapleton,44,10,2022
1691,S061,Aylesbury,44,10,2022
1560,S061,Aylesbury,44,10,2022
1454,S061,Aylesbury,44,10,2022
1610,S061,Aylesbury,44,10,2022
1719,S061,Aylesbury,44,10,2022
3170,S061,Aylesbury,44,10,2022
2563,S061,Aylesbury,44,10,2022
877,S062,Gosforth,44,10,2022
717,S062,Gosforth,44,10,2022
592,S062,Gosforth,44,10,2022
689,S062,Gosforth,44,10,2022
711,S062,Gosforth,44,10,2022
1165,S062,Gosforth,44,10,2022
1086,S062,Gosforth,44,10,2022
1363,S063,Northampton,44,10,2022
1177,S063,Northampton,44,10,2022
1169,S063,Northampton,44,10,2022
1251,S063,Northampton,44,10,2022
1355,S063,Northampton,44,10,2022
2198,S063,Northampton,44,10,2022
1756,S063,Northampton,44,10,2022
1072,S064,Shenstone,44,10,2022
962,S064,Shenstone,44,10,2022
934,S064,Shenstone,44,10,2022
1031,S064,Shenstone,44,10,2022
1068,S064,Shenstone,44,10,2022
1664,S064,Shenstone,44,10,2022
1493,S064,Shenstone,44,10,2022
1182,S065,Swansea,44,10,2022
1123,S065,Swansea,44,10,2022
961,S065,Swansea,44,10,2022
1053,S065,Swansea,44,10,2022
1090,S065,Swansea,44,10,2022
1354,S065,Swansea,44,10,2022
1056,S065,Swansea,44,10,2022
793,S066,York,44,10,2022
479,S066,York,44,10,2022
607,S066,York,44,10,2022
646,S066,York,44,10,2022
628,S066,York,44,10,2022
1075,S066,York,44,10,2022
930,S066,York,44,10,2022
681,S067,Andover,44,10,2022
630,S067,Andover,44,10,2022
534,S067,Andover,44,10,2022
588,S067,Andover,44,10,2022
728,S067,Andover,44,10,2022
954,S067,Andover,44,10,2022
787,S067,Andover,44,10,2022
968,S068,Rugby,44,10,2022
1253,S068,Rugby,44,10,2022
884,S068,Rugby,44,10,2022
932,S068,Rugby,44,10,2022
999,S068,Rugby,44,10,2022
1622,S068,Rugby,44,10,2022
1186,S068,Rugby,44,10,2022
1409,S069,Brighton,44,10,2022
1054,S069,Brighton,44,10,2022
1192,S069,Brighton,44,10,2022
1166,S069,Brighton,44,10,2022
1434,S069,Brighton,44,10,2022
1470,S069,Brighton,44,10,2022
1257,S069,Brighton,44,10,2022
813,S070,Havant,44,10,2022
694,S070,Havant,44,10,2022
680,S070,Havant,44,10,2022
588,S070,Havant,44,10,2022
720,S070,Havant,44,10,2022
954,S070,Havant,44,10,2022
687,S070,Havant,44,10,2022
521,S071,Pennine,44,10,2022
430,S071,Pennine,44,10,2022
402,S071,Pennine,44,10,2022
479,S071,Pennine,44,10,2022
483,S071,Pennine,44,10,2022
709,S071,Pennine,44,10,2022
631,S071,Pennine,44,10,2022
612,S072,Thornbury,44,10,2022
565,S072,Thornbury,44,10,2022
470,S072,Thornbury,44,10,2022
551,S072,Thornbury,44,10,2022
507,S072,Thornbury,44,10,2022
911,S072,Thornbury,44,10,2022
926,S072,Thornbury,44,10,2022
941,S073,Derby,44,10,2022
878,S073,Derby,44,10,2022
726,S073,Derby,44,10,2022
949,S073,Derby,44,10,2022
899,S073,Derby,44,10,2022
1337,S073,Derby,44,10,2022
1223,S073,Derby,44,10,2022
774,S074,Hare Hatch,44,10,2022
614,S074,Hare Hatch,44,10,2022
675,S074,Hare Hatch,44,10,2022
675,S074,Hare Hatch,44,10,2022
715,S074,Hare Hatch,44,10,2022
1151,S074,Hare Hatch,44,10,2022
982,S074,Hare Hatch,44,10,2022
792,S075,Harlestone Heath,44,10,2022
731,S075,Harlestone Heath,44,10,2022
801,S075,Harlestone Heath,44,10,2022
769,S075,Harlestone Heath,44,10,2022
914,S075,Harlestone Heath,44,10,2022
1158,S075,Harlestone Heath,44,10,2022
1087,S075,Harlestone Heath,44,10,2022
1101,S076,Marple,44,10,2022
566,S076,Marple,44,10,2022
512,S076,Marple,44,10,2022
576,S076,Marple,44,10,2022
602,S076,Marple,44,10,2022
920,S076,Marple,44,10,2022
927,S076,Marple,44,10,2022
986,S077,Stratford upon Avon,44,10,2022
919,S077,Stratford upon Avon,44,10,2022
699,S077,Stratford upon Avon,44,10,2022
759,S077,Stratford upon Avon,44,10,2022
872,S077,Stratford upon Avon,44,10,2022
1358,S077,Stratford upon Avon,44,10,2022
1012,S077,Stratford upon Avon,44,10,2022
916.6666667,S080,Swindon,44,10,2022
793.7853107,S080,Swindon,44,10,2022
813.8138138,S080,Swindon,44,10,2022
882.6666667,S080,Swindon,44,10,2022
843.6657682,S080,Swindon,44,10,2022
1178.470255,S080,Swindon,44,10,2022
835.7348703,S080,Swindon,44,10,2022
627,S081,Bury St Edmunds,44,10,2022
511,S081,Bury St Edmunds,44,10,2022
578,S081,Bury St Edmunds,44,10,2022
539,S081,Bury St Edmunds,44,10,2022
640,S081,Bury St Edmunds,44,10,2022
782,S081,Bury St Edmunds,44,10,2022
562,S081,Bury St Edmunds,44,10,2022
742,S082,Cadnam,44,10,2022
738,S082,Cadnam,44,10,2022
675,S082,Cadnam,44,10,2022
730,S082,Cadnam,44,10,2022
754,S082,Cadnam,44,10,2022
960,S082,Cadnam,44,10,2022
889,S082,Cadnam,44,10,2022
696,S083,Galton,44,10,2022
523,S083,Galton,44,10,2022
595,S083,Galton,44,10,2022
541,S083,Galton,44,10,2022
682,S083,Galton,44,10,2022
932,S083,Galton,44,10,2022
906,S083,Galton,44,10,2022
1239,S084,Moreton Park,44,10,2022
1101,S084,Moreton Park,44,10,2022
1105,S084,Moreton Park,44,10,2022
1222,S084,Moreton Park,44,10,2022
1393,S084,Moreton Park,44,10,2022
1544,S084,Moreton Park,44,10,2022
1245,S084,Moreton Park,44,10,2022
1035,S085,Leicester,44,10,2022
835,S085,Leicester,44,10,2022
782,S085,Leicester,44,10,2022
851,S085,Leicester,44,10,2022
830,S085,Leicester,44,10,2022
1372,S085,Leicester,44,10,2022
1059,S085,Leicester,44,10,2022
789,S086,Royston,44,10,2022
677,S086,Royston,44,10,2022
635,S086,Royston,44,10,2022
707,S086,Royston,44,10,2022
816,S086,Royston,44,10,2022
1330,S086,Royston,44,10,2022
1289,S086,Royston,44,10,2022
364,S087,Beaconsfield,44,10,2022
286,S087,Beaconsfield,44,10,2022
437,S087,Beaconsfield,44,10,2022
302,S087,Beaconsfield,44,10,2022
355,S087,Beaconsfield,44,10,2022
378,S087,Beaconsfield,44,10,2022
318,S087,Beaconsfield,44,10,2022
787,S088,Hungerford,44,10,2022
603,S088,Hungerford,44,10,2022
520,S088,Hungerford,44,10,2022
706,S088,Hungerford,44,10,2022
728,S088,Hungerford,44,10,2022
1047,S088,Hungerford,44,10,2022
952,S088,Hungerford,44,10,2022
404,S089,Keston,44,10,2022
299,S089,Keston,44,10,2022
370,S089,Keston,44,10,2022
370,S089,Keston,44,10,2022
430,S089,Keston,44,10,2022
499,S089,Keston,44,10,2022
383,S089,Keston,44,10,2022
447,S091,Lelant,44,10,2022
347,S091,Lelant,44,10,2022
360,S091,Lelant,44,10,2022
407,S091,Lelant,44,10,2022
457,S091,Lelant,44,10,2022
404,S091,Lelant,44,10,2022
396,S091,Lelant,44,10,2022
1234,S092,Stockton,44,10,2022
1075,S092,Stockton,44,10,2022
1008,S092,Stockton,44,10,2022
1081,S092,Stockton,44,10,2022
1144,S092,Stockton,44,10,2022
1503,S092,Stockton,44,10,2022
1198,S092,Stockton,44,10,2022
999,S093,Telford,44,10,2022
867,S093,Telford,44,10,2022
823,S093,Telford,44,10,2022
959,S093,Telford,44,10,2022
891,S093,Telford,44,10,2022
1417,S093,Telford,44,10,2022
1087,S093,Telford,44,10,2022
561,S094,Altrincham,44,10,2022
506,S094,Altrincham,44,10,2022
509,S094,Altrincham,44,10,2022
506,S094,Altrincham,44,10,2022
505,S094,Altrincham,44,10,2022
606,S094,Altrincham,44,10,2022
522,S094,Altrincham,44,10,2022
1124,S053,Boston,44,10,2022
1076,S053,Boston,44,10,2022
1007,S053,Boston,44,10,2022
1227,S053,Boston,44,10,2022
1233,S053,Boston,44,10,2022
1482,S053,Boston,44,10,2022
1061,S053,Boston,44,10,2022
1889,S059,Woodcote Green,44,10,2022
1651,S059,Woodcote Green,44,10,2022
1568,S059,Woodcote Green,44,10,2022
1590,S059,Woodcote Green,44,10,2022
1941,S059,Woodcote Green,44,10,2022
2386,S059,Woodcote Green,44,10,2022
2186,S059,Woodcote Green,44,10,2022
348,S096,Stockbridge,44,10,2022
300,S096,Stockbridge,44,10,2022
227,S096,Stockbridge,44,10,2022
352,S096,Stockbridge,44,10,2022
338,S096,Stockbridge,44,10,2022
594,S096,Stockbridge,44,10,2022
610,S096,Stockbridge,44,10,2022
201,S097,Clifton,44,10,2022
203,S097,Clifton,44,10,2022
186,S097,Clifton,44,10,2022
160,S097,Clifton,44,10,2022
237,S097,Clifton,44,10,2022
424,S097,Clifton,44,10,2022
302,S097,Clifton,44,10,2022
217,S098,Tewkesbury,44,10,2022
159,S098,Tewkesbury,44,10,2022
194,S098,Tewkesbury,44,10,2022
171,S098,Tewkesbury,44,10,2022
301,S098,Tewkesbury,44,10,2022
449,S098,Tewkesbury,44,10,2022
334,S098,Tewkesbury,44,10,2022
217,S099,Chiswick,44,10,2022
159,S099,Chiswick,44,10,2022
194,S099,Chiswick,44,10,2022
171,S099,Chiswick,44,10,2022
301,S099,Chiswick,44,10,2022
449,S099,Chiswick,44,10,2022
334,S099,Chiswick,44,10,2022
164,S102,Westbourne Grove,44,10,2022
182,S102,Westbourne Grove,44,10,2022
206,S102,Westbourne Grove,44,10,2022
161,S102,Westbourne Grove,44,10,2022
251,S102,Westbourne Grove,44,10,2022
384,S102,Westbourne Grove,44,10,2022
238,S102,Westbourne Grove,44,10,2022
356,S104,Richmond,44,10,2022
267,S104,Richmond,44,10,2022
383,S104,Richmond,44,10,2022
246,S104,Richmond,44,10,2022
449,S104,Richmond,44,10,2022
817,S104,Richmond,44,10,2022
590,S104,Richmond,44,10,2022
0,S105,Cheltenham,44,10,2022
0,S105,Cheltenham,44,10,2022
0,S105,Cheltenham,44,10,2022
0,S105,Cheltenham,44,10,2022
0,S105,Cheltenham,44,10,2022
0,S105,Cheltenham,44,10,2022
0,S105,Cheltenham,44,10,2022
1036,S010,Perth,45,11,2023
1037,S010,Perth,45,11,2023
994,S010,Perth,45,11,2023
1053,S010,Perth,45,11,2023
1283,S010,Perth,45,11,2023
1600,S010,Perth,45,11,2023
1659,S010,Perth,45,11,2023
1958,S011,Edinburgh,45,11,2023
1867,S011,Edinburgh,45,11,2023
1904,S011,Edinburgh,45,11,2023
2098,S011,Edinburgh,45,11,2023
2247,S011,Edinburgh,45,11,2023
2896,S011,Edinburgh,45,11,2023
2989,S011,Edinburgh,45,11,2023
984,S012,Dundee,45,11,2023
1176,S012,Dundee,45,11,2023
1042,S012,Dundee,45,11,2023
1179,S012,Dundee,45,11,2023
1291,S012,Dundee,45,11,2023
1755,S012,Dundee,45,11,2023
1841,S012,Dundee,45,11,2023
898,S013,Birtley,45,11,2023
1021,S013,Birtley,45,11,2023
828,S013,Birtley,45,11,2023
1006,S013,Birtley,45,11,2023
1155,S013,Birtley,45,11,2023
1370,S013,Birtley,45,11,2023
965,S013,Birtley,45,11,2023
1090,S014,Ponteland,45,11,2023
1089,S014,Ponteland,45,11,2023
1222,S014,Ponteland,45,11,2023
1246,S014,Ponteland,45,11,2023
1464,S014,Ponteland,45,11,2023
1884,S014,Ponteland,45,11,2023
1710,S014,Ponteland,45,11,2023
958,S019,Shrewsbury,45,11,2023
766,S019,Shrewsbury,45,11,2023
766,S019,Shrewsbury,45,11,2023
847,S019,Shrewsbury,45,11,2023
940,S019,Shrewsbury,45,11,2023
1248,S019,Shrewsbury,45,11,2023
1308,S019,Shrewsbury,45,11,2023
769,S020,Gailey,45,11,2023
707,S020,Gailey,45,11,2023
732,S020,Gailey,45,11,2023
810,S020,Gailey,45,11,2023
852,S020,Gailey,45,11,2023
1234,S020,Gailey,45,11,2023
969,S020,Gailey,45,11,2023
920,S022,Milngavie,45,11,2023
863,S022,Milngavie,45,11,2023
1033,S022,Milngavie,45,11,2023
1104,S022,Milngavie,45,11,2023
1158,S022,Milngavie,45,11,2023
1632,S022,Milngavie,45,11,2023
1505,S022,Milngavie,45,11,2023
964,S026,Preston,45,11,2023
909,S026,Preston,45,11,2023
915,S026,Preston,45,11,2023
1064,S026,Preston,45,11,2023
1167,S026,Preston,45,11,2023
1613,S026,Preston,45,11,2023
1548,S026,Preston,45,11,2023
1425,S027,Atherstone,45,11,2023
1355,S027,Atherstone,45,11,2023
1487,S027,Atherstone,45,11,2023
1597,S027,Atherstone,45,11,2023
1725,S027,Atherstone,45,11,2023
2696,S027,Atherstone,45,11,2023
2545,S027,Atherstone,45,11,2023
1263,S028,Ayr,45,11,2023
1354,S028,Ayr,45,11,2023
1312,S028,Ayr,45,11,2023
